train_acc,train_loss,val_acc,val_loss
0.03261748751920123,4.4612265,0.04263392857142857,4.330365
0.05245655721966205,4.183998,0.053212691326530615,4.128363
0.07031850038402458,4.0179706,0.07174744897959183,3.9466882
0.09343017953149,3.844342,0.11395886479591837,3.7275002
0.11740651401689708,3.672467,0.1321029974489796,3.545374
0.1445912538402458,3.5052989,0.17433832908163266,3.3261771
0.17144837269585253,3.3641508,0.2067362882653061,3.1829026
0.20243975614439325,3.198569,0.24080835459183675,3.0395892
0.2275327620967742,3.0547466,0.2517139668367347,2.9286923
0.2523479502688172,2.9090006,0.2561543367346939,2.8672533
0.27628648233486947,2.7829854,0.25044642857142857,2.9368117
0.29596414170506913,2.673986,0.27292729591836734,2.7617278
0.3183635752688172,2.5700004,0.2502630739795918,2.933405
0.3407708093317972,2.4776428,0.28971619897959183,2.686587
0.35555455549155146,2.3973064,0.2609375,2.9661617
0.36865279377880183,2.3382704,0.3100047831632653,2.6272779
0.3828725038402458,2.2744036,0.3372528698979592,2.4408345
0.3948084677419355,2.2177072,0.3838807397959184,2.2686179
0.4101292482718894,2.1593168,0.39127072704081634,2.1858535
0.4186059907834102,2.1130743,0.4233338647959184,2.1059408
0.42813040034562216,2.0716808,0.4302933673469388,2.0604904
0.44532330069124426,2.0146105,0.43314732142857143,2.0270674
0.45398665514592934,1.9685677,0.43985172193877553,2.0433812
0.46355606758832557,1.9269859,0.4361208545918368,2.067658
0.47360131048387094,1.8841214,0.42318239795918366,2.0985532
0.48605270737327194,1.8436767,0.37339764030612244,2.4788077
0.4924233150921659,1.814952,0.37156409438775506,2.445705
0.5020125288018433,1.7724478,0.4173788265306122,2.1490262
0.5067798339093702,1.755733,0.3876036352040816,2.320384
0.5097764256912443,1.7338165,0.44985650510204084,2.092993
0.5179663498463902,1.7138679,0.4620854591836735,1.9749959
0.5218713997695853,1.695718,0.4740991709183674,1.8952796
0.528935051843318,1.6665837,0.4868941326530612,1.8254163
0.5326726910522274,1.6491532,0.5102120535714285,1.7674364
0.5416282642089093,1.6271766,0.5130978954081632,1.7399054
0.5451336885560676,1.5985619,0.5087771045918368,1.7447889
0.5554429483486943,1.5688654,0.5033960459183674,1.7463232
0.5586813556067588,1.5401411,0.49996811224489796,1.8279718
0.5648719518049156,1.5218555,0.4869818239795919,1.8728129
0.5681529617895544,1.5054793,0.4764748086734694,1.9400638
0.5730978782642089,1.4839076,0.44927455357142854,2.130678
0.5792266705069125,1.4602041,0.4410235969387755,2.1164694
0.5823384696620584,1.4467765,0.4263632015306122,2.308704
0.5874279953917051,1.4373705,0.47088647959183677,1.9587326
0.5878552227342551,1.427948,0.5006935586734694,1.9003255
0.5889814948156682,1.4215534,0.5140943877551021,1.778668
0.5954085061443932,1.402244,0.5435028698979592,1.6584551
0.5969092021889402,1.385344,0.5422433035714286,1.6344254
0.6012312788018433,1.3778195,0.5470184948979592,1.6234257
0.6048759120583718,1.3646505,0.5448262117346939,1.6278236
